id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,peak,flux,mag,daofind_mag,snr
148,116.17842388812248,270.01720326298516,0.4712788957654501,0.5590322613716125,0.1609115895759861,25,1.2815085649490356,13.383493423461914,-2.8164238929748535,-0.11187197309456012,7.944729328155518
93,169.93512552113935,162.4237130207613,0.4487012937439313,0.17077326774597168,0.2921911828547769,25,1.2763725519180298,13.894695281982422,-2.8571224212646484,-0.08246106062829797,7.911736011505127
119,268.7151365123451,219.6900964867266,0.462999083501659,0.0853901356458664,0.027317908816560377,25,1.2628899812698364,12.258628845214844,-2.721104621887207,-0.16042053569372916,7.825124740600586
54,194.0641914682605,86.60678575902587,0.46023033954705894,0.23890483379364014,0.02870628152264446,25,1.2573341131210327,13.324214935302734,-2.8116040229797363,-0.07417721152714665,7.78943395614624
15,154.83779597515166,28.903454277477174,0.46697216761837407,0.0613226592540741,0.2488060724382941,25,1.2408943176269531,11.54843807220459,-2.656308174133301,-0.1541285640014059,7.683825492858887
58,260.91013789481667,97.98819722692879,0.4600515067681756,-0.2672247290611267,0.06190280108594189,25,1.2371950149536133,10.13630485534668,-2.5146989822387695,-0.24616491224237363,7.660061359405518
122,101.3934868303555,224.34642932437163,0.45412211532308844,0.3900138735771179,-0.056919169798677394,25,1.2295483350753784,12.855372428894043,-2.7727115154266357,-0.08737448829022565,7.6109395027160645
8,0.6153277489628051,15.743115857405499,0.29818106575055914,0.700038492679596,0.2902928612841451,25,1.1365934610366821,13.354081153869629,-2.814035177230835,-0.20870149701619853,7.013802528381348
82,235.27100978232622,154.3240183348312,0.4612531586902969,-0.20146159827709198,-0.3176333422355746,25,1.1260126829147339,10.886866569519043,-2.592257261276245,-0.03626066306860768,6.945831775665283
71,261.6595318604927,137.4193946113597,0.4568703490202582,0.11025220900774002,-0.052373835372512625,25,1.11838960647583,10.624842643737793,-2.5658061504364014,-0.030192884024622203,6.896861553192139
75,258.5880196176296,143.1703337792856,0.4472513277502174,0.35476967692375183,0.18772758653675128,25,1.054250955581665,9.270342826843262,-2.4177393913269043,-0.0723283264827093,6.484838008880615
